entry_id,date,posting_time,posting_datetime,department,gl_account,account_description,vendor,amount,preparer,approver,po_number,invoice_number,po_amount,invoice_amount,payment_amount,planted_anomaly_type
104823,2024-02-06,00:53:00,2024-02-06 00:53:00,IT,5100,Office Supplies,Gross-Morrison,21303.69,Mary Harrison,Kyle King,PO396478,INV99594,21303.69,21303.69,21303.69,odd_hour_posting
100126,2024-02-06,09:10:00,2024-02-06 09:10:00,Sales,5500,Utilities,Lopez Ltd,27946.87,Gary Stone,Denise Elliott,PO80902,INV42205,27946.87,27946.87,27946.87,none
104810,2024-02-06,12:55:00,2024-02-06 12:55:00,HR,5100,Office Supplies,Murphy Inc,11566.89,Sergio Arroyo,Sergio Arroyo,PO961957,INV18794,11566.89,11566.89,11566.89,segregation_violation
101486,2024-02-06,13:40:00,2024-02-06 13:40:00,IT,5300,Professional Fees,"Smith, Montgomery and Reyes",5894.06,Denise Elliott,Janice Bush,PO680893,INV874402,5894.06,5894.06,5894.06,none
103936,2024-02-06,13:57:00,2024-02-06 13:57:00,IT,5000,Raw Materials Expense,Gross-Morrison,14073.13,Sean Kelly,Janice Bush,PO844569,INV891667,14073.13,14073.13,14073.13,none
101770,2024-02-06,14:11:00,2024-02-06 14:11:00,Procurement,5200,Travel & Entertainment,Miller LLC,2308.22,Michael Macdonald,Timothy Johnson,PO652314,INV275566,2308.22,2308.22,2308.22,none
103972,2024-02-06,14:16:00,2024-02-06 14:16:00,Marketing,5300,Professional Fees,Mays-Ortega,12784.3,Timothy Johnson,Leslie Robinson,PO205975,INV225057,12784.3,12784.3,12784.3,none
102547,2024-02-06,15:08:00,2024-02-06 15:08:00,IT,5000,Raw Materials Expense,"Gardner, Perry and Cruz",10576.75,Lawrence Davis,Donna Weber,PO374941,INV443289,10576.75,10576.75,10576.75,none
103526,2024-02-06,15:30:00,2024-02-06 15:30:00,Marketing,5100,Office Supplies,"Brown, Baker and Alvarado",14593.56,Denise Elliott,Jeffrey Hancock,PO238829,INV966481,14593.56,14593.56,14593.56,none
104339,2024-02-06,16:26:00,2024-02-06 16:26:00,IT,5100,Office Supplies,Rogers Ltd,11516.39,Patricia Perry,Austin Cohen,PO559419,INV17475,11516.39,11516.39,11516.39,none
103565,2024-02-06,16:29:00,2024-02-06 16:29:00,Operations,5200,Travel & Entertainment,Francis-Burke,17612.9,Nicole Chavez,Lindsey Lewis,PO961451,INV563378,17612.9,17612.9,17612.9,none
103026,2024-02-06,17:19:00,2024-02-06 17:19:00,HR,5400,IT & Software,"Smith, Montgomery and Reyes",10736.04,Patricia Perry,Nicole Chavez,PO131642,INV950976,10736.04,10736.04,10736.04,none
102481,2024-02-06,18:18:00,2024-02-06 18:18:00,Finance,5400,IT & Software,Powers Group,39743.29,Mary Harrison,Joy Hernandez,PO647077,INV498045,39743.29,39743.29,39743.29,none
100669,2024-02-06,18:52:00,2024-02-06 18:52:00,Procurement,5000,Raw Materials Expense,Gomez Ltd,7463.95,Patricia Lopez,Gary Stone,PO907161,INV200068,7463.95,7463.95,7463.95,none
104222,2024-02-07,10:02:00,2024-02-07 10:02:00,Operations,6000,Vendor Payments,Rogers Ltd,33620.86,Christine Gonzales,James Dennis,PO72142,INV555165,33620.86,33620.86,33620.86,none
101169,2024-02-07,10:35:00,2024-02-07 10:35:00,Operations,5500,Utilities,Mora-Lynn,18110.94,Taylor Carroll,Michael Rivas,PO768850,INV946615,18110.94,18110.94,18110.94,none
100982,2024-02-07,10:36:00,2024-02-07 10:36:00,Operations,5500,Utilities,Murphy Inc,6365.93,Jeffrey Hancock,Donna Weber,PO800966,INV885491,6365.93,6365.93,6365.93,none
103713,2024-02-07,11:23:00,2024-02-07 11:23:00,Operations,6000,Vendor Payments,Jones Ltd,5067.53,Taylor Carroll,Joy Hernandez,PO383584,INV879314,5067.53,5067.53,5067.53,none
101836,2024-02-07,11:32:00,2024-02-07 11:32:00,Procurement,6000,Vendor Payments,Mora-Lynn,13284.32,Thomas Martin,Patricia Lopez,PO353445,INV125928,13284.32,13284.32,13284.32,none
104138,2024-02-07,11:36:00,2024-02-07 11:36:00,Sales,5200,Travel & Entertainment,Hopkins Inc,1495.9,Gary Stone,Elizabeth Shea,PO784882,INV886089,1495.9,1495.9,1495.9,none
100365,2024-02-07,12:51:00,2024-02-07 12:51:00,Finance,5300,Professional Fees,Hopkins Inc,12267.11,Taylor Carroll,Mary Harrison,PO253595,INV102052,12267.11,12267.11,12267.11,none
102880,2024-02-07,12:53:00,2024-02-07 12:53:00,Operations,5000,Raw Materials Expense,Davidson-Frank,14971.09,Nicole Chavez,Jeffrey Hancock,PO893403,INV887522,14971.09,14971.09,14971.09,none
102487,2024-02-07,13:49:00,2024-02-07 13:49:00,Procurement,5100,Office Supplies,Jones Inc,22311.4,Alyssa Jackson,Elizabeth Shea,PO344056,INV250001,22311.4,22311.4,22311.4,none
100978,2024-02-07,13:49:00,2024-02-07 13:49:00,IT,6000,Vendor Payments,Miller LLC,12783.42,Elizabeth Boyle,Michael Rivas,PO923357,INV745343,12783.42,12783.42,12783.42,none
104024,2024-02-07,13:58:00,2024-02-07 13:58:00,Marketing,5300,Professional Fees,Francis-Burke,8243.12,Taylor Carroll,Gary Mays,PO84842,INV914782,8243.12,8243.12,8243.12,none
104765,2024-02-07,14:02:00,2024-02-07 14:02:00,Sales,5000,Raw Materials Expense,"Silva, Jones and Oliver",5261.57,Autumn Reed,Corey Jones,PO94029,INV898307,5261.57,5261.57,5261.57,none
102989,2024-02-07,15:59:00,2024-02-07 15:59:00,Operations,5100,Office Supplies,Reyes-Glover,17316.07,Elizabeth Shea,Tanner Avila,PO12177,INV794529,17316.07,17316.07,17316.07,none
104831,2024-02-07,16:06:00,2024-02-07 16:06:00,Procurement,5300,Professional Fees,Nichols LLC,14382.48,Jeffrey Hancock,Timothy Johnson,PO993642,INV15465,14382.48,14382.48,14382.48,duplicate_payment
101765,2024-02-07,16:48:00,2024-02-07 16:48:00,Procurement,5000,Raw Materials Expense,Davidson-Frank,25345.45,Michael Rivas,Austin Cohen,PO397886,INV921546,25345.45,25345.45,25345.45,none
103716,2024-02-07,16:59:00,2024-02-07 16:59:00,Sales,5000,Raw Materials Expense,"Dixon, Jackson and Benjamin",34810.03,Michael Macdonald,Kyle King,PO407204,INV32885,34810.03,34810.03,34810.03,none
105016,2024-02-07,18:28:00,2024-02-07 18:28:00,Sales,5000,Raw Materials Expense,Smith-Wise,7547.79,Elizabeth Shea,Thomas Martin,PO809469,INV184144,7547.79,7547.79,7547.79,duplicate_payment
104028,2024-02-07,18:38:00,2024-02-07 18:38:00,Procurement,5300,Professional Fees,Becker-Martinez,29093.9,Sergio Arroyo,Donna Weber,PO184948,INV946531,29093.9,29093.9,29093.9,none
100507,2024-02-08,09:04:00,2024-02-08 09:04:00,IT,5500,Utilities,Willis Group,43445.68,Donald Ferguson,Taylor Carroll,PO483706,INV932784,43445.68,43445.68,43445.68,none
103525,2024-02-08,09:20:00,2024-02-08 09:20:00,Finance,5000,Raw Materials Expense,Pearson PLC,25558.6,Tanner Avila,Mary Harrison,PO235529,INV636103,25558.6,25558.6,25558.6,none
103920,2024-02-08,09:37:00,2024-02-08 09:37:00,Marketing,5300,Professional Fees,Mays-Ortega,13185.75,Sergio Arroyo,Mary Harrison,PO185851,INV677714,13185.75,13185.75,13185.75,none
102258,2024-02-08,09:46:00,2024-02-08 09:46:00,Procurement,5100,Office Supplies,Smith-Parker,24827.22,Lawrence Davis,Donald Ferguson,PO575131,INV55260,24827.22,24827.22,24827.22,none
100450,2024-02-08,10:25:00,2024-02-08 10:25:00,Finance,5500,Utilities,Harris PLC,19160.2,Brittany Jackson,Anita Harris,PO370932,INV717430,19160.2,19160.2,19160.2,none
102680,2024-02-08,10:42:00,2024-02-08 10:42:00,Procurement,5000,Raw Materials Expense,Harper-Hernandez,9078.52,Brittany Jackson,Joy Hernandez,PO37294,INV829241,9078.52,9078.52,9078.52,none
102257,2024-02-08,11:23:00,2024-02-08 11:23:00,Sales,6000,Vendor Payments,Torres-Mendoza,11648.17,Jeffrey Hancock,Michael Rivas,PO788007,INV736930,11648.17,11648.17,11648.17,none
102919,2024-02-08,11:46:00,2024-02-08 11:46:00,Operations,6000,Vendor Payments,Murphy Inc,38513.61,Gerald Freeman,Alyssa Jackson,PO895267,INV744433,38513.61,38513.61,38513.61,none
104995,2024-02-08,11:58:00,2024-02-08 11:58:00,IT,5400,IT & Software,"White, Tucker and Wolf",25817.96,Christopher Chung,Sergio Arroyo,PO80825,INV722309,25817.96,30748.64,30748.64,three_way_mismatch
101688,2024-02-08,13:21:00,2024-02-08 13:21:00,Marketing,5000,Raw Materials Expense,"Mills, Crane and Kim",16285.68,Lindsey Lewis,Elizabeth Boyle,PO98811,INV182846,16285.68,16285.68,16285.68,none
104108,2024-02-08,13:21:00,2024-02-08 13:21:00,IT,5500,Utilities,Jones Ltd,9640.25,Anita Harris,Janice Bush,PO939291,INV711481,9640.25,9640.25,9640.25,none
102329,2024-02-08,13:26:00,2024-02-08 13:26:00,Sales,5500,Utilities,Raymond-Lucas,14308.71,Tanner Avila,Dawn Hall,PO302094,INV249428,14308.71,14308.71,14308.71,none
104608,2024-02-08,13:40:00,2024-02-08 13:40:00,Sales,5500,Utilities,Tucker Group,20610.76,Leslie Robinson,Gerald Freeman,PO681495,INV657697,20610.76,20610.76,20610.76,none
104704,2024-02-08,13:47:00,2024-02-08 13:47:00,Sales,5100,Office Supplies,Tucker Group,10787.12,Kyle King,Christina Miller,PO428588,INV798169,10787.12,10787.12,10787.12,none
101506,2024-02-08,14:53:00,2024-02-08 14:53:00,Sales,5500,Utilities,"Robles, Moses and Morgan",10523.29,Joy Hernandez,James Dennis,PO936293,INV18458,10523.29,10523.29,10523.29,none
103696,2024-02-08,15:34:00,2024-02-08 15:34:00,IT,5300,Professional Fees,"Martin, Brewer and Young",8162.72,Gary Stone,Donald Ferguson,PO700141,INV101813,8162.72,8162.72,8162.72,none
102980,2024-02-08,16:03:00,2024-02-08 16:03:00,Sales,5400,IT & Software,Smith-Wise,14074.34,Christopher Chung,Joy Hernandez,PO768906,INV649362,14074.34,14074.34,14074.34,none
100624,2024-02-08,16:20:00,2024-02-08 16:20:00,Marketing,5300,Professional Fees,"Durham, Bowen and Hess",16454.72,Nicole Clarke,Gerald Freeman,PO588572,INV337831,16454.72,16454.72,16454.72,none
101484,2024-02-08,17:16:00,2024-02-08 17:16:00,HR,5200,Travel & Entertainment,Cowan-Powers,7854.11,Elizabeth Shea,Alyssa Jackson,PO880648,INV313152,7854.11,7854.11,7854.11,none
102695,2024-02-08,17:18:00,2024-02-08 17:18:00,HR,5200,Travel & Entertainment,"Dixon, Jackson and Benjamin",5860.66,Austin Cohen,Gary Mays,PO321438,INV284461,5860.66,5860.66,5860.66,none
100538,2024-02-08,17:57:00,2024-02-08 17:57:00,Procurement,5000,Raw Materials Expense,"Duncan, Graham and Stark",25026.27,Gerald Freeman,Kyle King,PO314501,INV736417,25026.27,25026.27,25026.27,none
104758,2024-02-08,18:05:00,2024-02-08 18:05:00,Sales,5400,IT & Software,Stevens-Gibson,19815.32,Donna Weber,Christina Miller,PO101021,INV947165,19815.32,19815.32,19815.32,none
101911,2024-02-09,09:08:00,2024-02-09 09:08:00,Sales,5100,Office Supplies,Smith-Wise,14028.64,Autumn Reed,Christopher Chung,PO750843,INV478365,14028.64,14028.64,14028.64,none
101586,2024-02-09,09:36:00,2024-02-09 09:36:00,Sales,5200,Travel & Entertainment,Lopez Ltd,7708.2,Donald Ferguson,Michael Rivas,PO13796,INV270073,7708.2,7708.2,7708.2,none
104458,2024-02-09,10:38:00,2024-02-09 10:38:00,Finance,5400,IT & Software,Torres-Mendoza,18917.99,Dawn Hall,Tanner Avila,PO944479,INV756473,18917.99,18917.99,18917.99,none
100225,2024-02-09,10:39:00,2024-02-09 10:39:00,Operations,5300,Professional Fees,"Brown, Baker and Alvarado",17683.59,Lindsey Lewis,Brittany Jackson,PO103998,INV351864,17683.59,17683.59,17683.59,none
103089,2024-02-09,10:45:00,2024-02-09 10:45:00,Finance,5100,Office Supplies,Mays-Ortega,29891.45,Donna Weber,Michael Rivas,PO435358,INV258221,29891.45,29891.45,29891.45,none
100814,2024-02-09,12:33:00,2024-02-09 12:33:00,HR,5000,Raw Materials Expense,Scott-Bailey,22954.32,Nicole Chavez,Elizabeth Boyle,PO526217,INV274627,22954.32,22954.32,22954.32,none
101657,2024-02-09,12:43:00,2024-02-09 12:43:00,Marketing,5000,Raw Materials Expense,Harris PLC,14821.11,Nicole Chavez,Christina Miller,PO610168,INV403278,14821.11,14821.11,14821.11,none
103917,2024-02-09,13:04:00,2024-02-09 13:04:00,Finance,5400,IT & Software,Galvan Group,3722.51,Gary Mays,Jeffrey Hancock,PO310108,INV48955,3722.51,3722.51,3722.51,none
103837,2024-02-09,13:38:00,2024-02-09 13:38:00,Operations,5500,Utilities,Smith-Parker,25426.29,Sergio Arroyo,Gary Stone,PO203198,INV524657,25426.29,25426.29,25426.29,none
100237,2024-02-09,13:54:00,2024-02-09 13:54:00,Operations,5100,Office Supplies,"Gardner, Perry and Cruz",14324.46,Elizabeth Shea,Gerald Freeman,PO983894,INV669473,14324.46,14324.46,14324.46,none
104992,2024-02-09,14:44:00,2024-02-09 14:44:00,Marketing,5000,Raw Materials Expense,White-Thomas,10390.17,Kyle King,Kyle King,PO539488,INV485164,10390.17,10390.17,10390.17,segregation_violation
100827,2024-02-09,14:50:00,2024-02-09 14:50:00,Finance,5000,Raw Materials Expense,Smith-Parker,11788.96,Kyle King,Timothy Johnson,PO490781,INV284335,11788.96,11788.96,11788.96,none
104362,2024-02-09,15:31:00,2024-02-09 15:31:00,Marketing,5100,Office Supplies,Willis Group,32466.39,Autumn Reed,Christina Miller,PO527707,INV287150,32466.39,32466.39,32466.39,none
104364,2024-02-09,16:39:00,2024-02-09 16:39:00,IT,5100,Office Supplies,Harris PLC,4610.77,Austin Cohen,Michael Rivas,PO377707,INV404424,4610.77,4610.77,4610.77,none
101076,2024-02-09,17:12:00,2024-02-09 17:12:00,Finance,5000,Raw Materials Expense,Powers Group,6413.66,Patricia Perry,Sergio Arroyo,PO479486,INV688564,6413.66,6413.66,6413.66,none
100699,2024-02-09,17:16:00,2024-02-09 17:16:00,HR,5100,Office Supplies,"Dixon, Jackson and Benjamin",38937.32,Brittany Jackson,Dawn Hall,PO939589,INV893947,38937.32,38937.32,38937.32,none
101818,2024-02-09,17:28:00,2024-02-09 17:28:00,IT,5000,Raw Materials Expense,Evans Ltd,14145.91,Lawrence Davis,Dawn Hall,PO53566,INV965621,14145.91,14145.91,14145.91,none
104476,2024-02-09,17:43:00,2024-02-09 17:43:00,Finance,5000,Raw Materials Expense,Young Inc,11575.42,Donald Ferguson,James Dennis,PO32487,INV35363,11575.42,11575.42,11575.42,none
104420,2024-02-09,17:46:00,2024-02-09 17:46:00,Operations,5500,Utilities,"Yang, Weber and Nielsen",49925.04,Autumn Reed,Christine Gonzales,PO815143,INV764693,49925.04,49925.04,49925.04,none
104068,2024-02-09,18:21:00,2024-02-09 18:21:00,Marketing,5500,Utilities,"Duncan, Graham and Stark",19225.81,Lawrence Davis,Elizabeth Boyle,PO732130,INV520602,19225.81,19225.81,19225.81,none
100488,2024-02-09,18:23:00,2024-02-09 18:23:00,Finance,5100,Office Supplies,Harris PLC,34542.98,Elizabeth Boyle,Gary Stone,PO403496,INV584525,34542.98,34542.98,34542.98,none
101627,2024-02-09,18:39:00,2024-02-09 18:39:00,Marketing,5000,Raw Materials Expense,Larson PLC,25081.97,Taylor Carroll,Leslie Robinson,PO599457,INV805959,25081.97,25081.97,25081.97,none
105005,2024-02-11,16:06:00,2024-02-11 16:06:00,Procurement,5300,Professional Fees,Nichols LLC,14382.48,Jeffrey Hancock,Timothy Johnson,PO993642,INV15465,14382.48,14382.48,14382.48,duplicate_payment
104964,2024-02-12,03:18:00,2024-02-12 03:18:00,Operations,5500,Utilities,Hopkins Inc,15430.03,Mary Harrison,Patricia Perry,PO590426,INV52575,15430.03,15430.03,15430.03,odd_hour_posting
102479,2024-02-12,09:39:00,2024-02-12 09:39:00,Finance,5200,Travel & Entertainment,Jones Inc,6187.26,Donna Weber,Taylor Carroll,PO35189,INV606074,6187.26,6187.26,6187.26,none
102210,2024-02-12,10:15:00,2024-02-12 10:15:00,Procurement,5100,Office Supplies,"Brown, Baker and Alvarado",17915.7,Brittany Jackson,Patricia Lopez,PO812694,INV405082,17915.7,17915.7,17915.7,none
104609,2024-02-12,10:37:00,2024-02-12 10:37:00,IT,5100,Office Supplies,"Yang, Weber and Nielsen",18192.03,Gerald Freeman,Kyle King,PO12138,INV901373,18192.03,18192.03,18192.03,none
103331,2024-02-12,10:44:00,2024-02-12 10:44:00,Sales,5100,Office Supplies,"Mills, Crane and Kim",24872.87,Joy Hernandez,Gary Mays,PO2243,INV464165,24872.87,24872.87,24872.87,none
102475,2024-02-12,10:50:00,2024-02-12 10:50:00,HR,5300,Professional Fees,"Durham, Bowen and Hess",3213.9,Donald Ferguson,Austin Cohen,PO194098,INV569967,3213.9,3213.9,3213.9,none
104184,2024-02-12,11:04:00,2024-02-12 11:04:00,Marketing,5400,IT & Software,Gomez Ltd,7012.62,Autumn Reed,Anita Harris,PO938393,INV817097,7012.62,7012.62,7012.62,none
103016,2024-02-12,11:11:00,2024-02-12 11:11:00,Finance,5500,Utilities,Reyes-Glover,17418.45,Patricia Lopez,Autumn Reed,PO848546,INV76552,17418.45,17418.45,17418.45,none
100958,2024-02-12,11:32:00,2024-02-12 11:32:00,IT,5400,IT & Software,"Jefferson, Sullivan and Young",22055.75,Patricia Perry,Christina Miller,PO686035,INV313851,22055.75,22055.75,22055.75,none
102855,2024-02-12,12:23:00,2024-02-12 12:23:00,Marketing,5100,Office Supplies,Schneider-Clark,12905.98,Thomas Martin,Gary Stone,PO790061,INV873794,12905.98,12905.98,12905.98,none
102598,2024-02-12,12:30:00,2024-02-12 12:30:00,Sales,6000,Vendor Payments,Pearson PLC,12548.2,Timothy Johnson,Donald Ferguson,PO96852,INV981253,12548.2,12548.2,12548.2,none
104713,2024-02-12,13:38:00,2024-02-12 13:38:00,Marketing,5100,Office Supplies,Stevens-Gibson,15794.29,Taylor Carroll,Alyssa Jackson,PO552616,INV735017,15794.29,15794.29,15794.29,none
100717,2024-02-12,13:38:00,2024-02-12 13:38:00,Operations,5100,Office Supplies,Murphy Inc,31107.59,Corey Jones,James Dennis,PO974276,INV653777,31107.59,31107.59,31107.59,none
104196,2024-02-12,14:02:00,2024-02-12 14:02:00,Operations,6000,Vendor Payments,"Martin, Brewer and Young",13335.35,Timothy Johnson,Austin Cohen,PO43185,INV820250,13335.35,13335.35,13335.35,none
102154,2024-02-12,14:14:00,2024-02-12 14:14:00,IT,6000,Vendor Payments,"Cherry, Martin and Compton",27084.15,Patricia Perry,Timothy Johnson,PO257123,INV715606,27084.15,27084.15,27084.15,none
101097,2024-02-12,14:31:00,2024-02-12 14:31:00,Sales,5300,Professional Fees,Torres-Mendoza,11897.31,Dawn Hall,Patricia Perry,PO24194,INV806629,11897.31,11897.31,11897.31,none
100267,2024-02-12,15:05:00,2024-02-12 15:05:00,Operations,5200,Travel & Entertainment,"Robles, Moses and Morgan",5744.69,Joy Hernandez,Gary Stone,PO568623,INV847885,5744.69,5744.69,5744.69,none
100090,2024-02-12,15:08:00,2024-02-12 15:08:00,Procurement,5300,Professional Fees,"Nelson, Duncan and Smith",23647.64,Sean Kelly,Thomas Martin,PO887184,INV380480,23647.64,23647.64,23647.64,none
101924,2024-02-12,15:53:00,2024-02-12 15:53:00,IT,5100,Office Supplies,Stewart-Russell,33888.26,Patricia Lopez,Elizabeth Shea,PO689569,INV313817,33888.26,33888.26,33888.26,none
102857,2024-02-12,16:01:00,2024-02-12 16:01:00,Marketing,5400,IT & Software,"Hernandez, Hopkins and Houston",9279.4,Denise Elliott,Austin Cohen,PO451912,INV513718,9279.4,9279.4,9279.4,none
100386,2024-02-12,16:54:00,2024-02-12 16:54:00,HR,5300,Professional Fees,Gomez Ltd,1837.6,Autumn Reed,Patricia Lopez,PO613095,INV370355,1837.6,1837.6,1837.6,none
101550,2024-02-12,17:16:00,2024-02-12 17:16:00,Procurement,5000,Raw Materials Expense,Willis Group,5707.07,Christine Gonzales,Mary Harrison,PO897696,INV504264,5707.07,5707.07,5707.07,none
103449,2024-02-12,17:27:00,2024-02-12 17:27:00,Marketing,5500,Utilities,"Duncan, Graham and Stark",32874.12,Michael Fox,Janice Bush,PO210270,INV319024,32874.12,32874.12,32874.12,none
101378,2024-02-12,17:42:00,2024-02-12 17:42:00,Sales,5200,Travel & Entertainment,Schneider-Clark,22760.23,Anita Harris,Christina Miller,PO974584,INV683860,22760.23,22760.23,22760.23,none
102633,2024-02-12,18:48:00,2024-02-12 18:48:00,Procurement,5300,Professional Fees,"Durham, Bowen and Hess",5974.26,Donna Weber,Donald Ferguson,PO727800,INV988730,5974.26,5974.26,5974.26,none
104287,2024-02-12,18:53:00,2024-02-12 18:53:00,HR,5000,Raw Materials Expense,Mora-Lynn,15932.24,Sean Kelly,James Dennis,PO693530,INV699696,15932.24,15932.24,15932.24,none
102236,2024-02-13,09:00:00,2024-02-13 09:00:00,Marketing,5400,IT & Software,Nichols LLC,9989.27,Donna Weber,Austin Cohen,PO508074,INV780630,9989.27,9989.27,9989.27,none
101741,2024-02-13,09:17:00,2024-02-13 09:17:00,Procurement,5300,Professional Fees,Stevens-Gibson,7778.97,Joy Hernandez,Anita Harris,PO443897,INV17752,7778.97,7778.97,7778.97,none
101800,2024-02-13,09:17:00,2024-02-13 09:17:00,Procurement,5200,Travel & Entertainment,Cowan-Powers,17155.85,Timothy Johnson,Brittany Jackson,PO729097,INV556134,17155.85,17155.85,17155.85,none
104432,2024-02-13,09:49:00,2024-02-13 09:49:00,Finance,5400,IT & Software,"Howard, Tucker and Flores",11850.86,James Dennis,Thomas Martin,PO23252,INV87221,11850.86,11850.86,11850.86,none
100842,2024-02-13,10:47:00,2024-02-13 10:47:00,Marketing,5100,Office Supplies,Raymond-Lucas,31586.17,Dawn Hall,Denise Elliott,PO412013,INV754832,31586.17,31586.17,31586.17,none
102582,2024-02-13,11:13:00,2024-02-13 11:13:00,Finance,5000,Raw Materials Expense,Galvan Group,28825.67,Patricia Lopez,Tanner Avila,PO626330,INV455027,28825.67,28825.67,28825.67,none
100431,2024-02-13,11:20:00,2024-02-13 11:20:00,Marketing,5500,Utilities,Stewart-Russell,6080.8,Michael Fox,Taylor Carroll,PO368831,INV155606,6080.8,6080.8,6080.8,none
100962,2024-02-13,11:38:00,2024-02-13 11:38:00,Sales,6000,Vendor Payments,Nichols LLC,9033.48,Donna Weber,Christine Gonzales,PO359468,INV565149,9033.48,9033.48,9033.48,none
100946,2024-02-13,11:41:00,2024-02-13 11:41:00,IT,5300,Professional Fees,Schneider-Clark,4987.12,Tanner Avila,Elizabeth Shea,PO312024,INV519973,4987.12,4987.12,4987.12,none
102831,2024-02-13,12:32:00,2024-02-13 12:32:00,IT,5000,Raw Materials Expense,"Duncan, Graham and Stark",4053.42,Lindsey Lewis,Corey Jones,PO804724,INV368130,4053.42,4053.42,4053.42,none
